,Day,Date,workoutActivityType,duration,durationUnit,activeEnergyBurned,basalEnergyBurned,hr_mean,hr_peak
532,Monday,2022-07-11,TraditionalStrengthTraining,44.63300325075785,min,420.974,93.5251,126.51140000000001,133.652
533,Tuesday,2022-07-12,TraditionalStrengthTraining,78.50854298273723,min,776.59,163.782,133.99744444444443,172.44
534,Wednesday,2022-07-13,TraditionalStrengthTraining,34.26428011655808,min,285.655,71.6087,119.86575,125.457
535,Thursday,2022-07-14,TraditionalStrengthTraining,34.0466230849425,min,263.01,71.2228,114.65475,124.613
536,Friday,2022-07-15,TraditionalStrengthTraining,44.01008996566136,min,417.097,91.8988,125.23599999999999,136.776
537,Sunday,2022-07-17,TraditionalStrengthTraining,67.58933304945627,min,638.046,139.979,109.93145714285714,149.302
538,Monday,2022-07-18,TraditionalStrengthTraining,37.2658440331618,min,323.806,78.0197,125.18199999999999,130.732
539,Tuesday,2022-07-19,TraditionalStrengthTraining,45.25275410016378,min,423.968,94.6204,125.92824999999999,135.814
540,Tuesday,2022-07-19,Basketball,50.8687806169192,min,759.062,106.602,161.4992,180.355
541,Wednesday,2022-07-20,TraditionalStrengthTraining,40.73387688398361,min,429.038,85.2786,133.0634,139.991
542,Thursday,2022-07-21,TraditionalStrengthTraining,50.70758928457896,min,413.166,105.939,119.4656,130.964
543,Friday,2022-07-22,TraditionalStrengthTraining,53.94024108250936,min,455.391,112.442,120.69659999999999,135.813
544,Saturday,2022-07-23,Walking,67.13699387510617,min,556.675,139.156,112.19965471698112,139.0
545,Saturday,2022-07-23,Walking,37.32271646062533,min,35.286,15.754,109.26343644067798,147.0
546,Sunday,2022-07-24,TraditionalStrengthTraining,16.98283463319143,min,150.83,35.6056,123.063,124.393
547,Sunday,2022-07-24,Running,10.26860435009003,min,172.26,21.4563,178.137,178.137
548,Sunday,2022-07-24,TraditionalStrengthTraining,33.47022953430812,min,397.64,69.574,137.1855,152.367
549,Sunday,2022-07-24,StairClimbing,16.26880906621615,min,261.385,34.1214,164.1035,174.844
550,Sunday,2022-07-24,Rowing,10.22912353277206,min,84.0546,21.4864,157.983,157.983
551,Sunday,2022-07-24,Running,10.68569703499476,min,153.503,22.1936,168.219,168.219
552,Sunday,2022-07-24,TraditionalStrengthTraining,39.09489005009333,min,364.424,80.6536,125.3185,133.553
553,Monday,2022-07-25,TraditionalStrengthTraining,19.71731583277385,min,103.877,38.5622,60.079499999999996,65.6019
554,Monday,2022-07-25,TraditionalStrengthTraining,46.56162250041962,min,382.355,97.3237,118.76879999999998,139.79
555,Tuesday,2022-07-26,TraditionalStrengthTraining,34.38424739837647,min,273.971,71.7385,122.36359999999999,132.0
556,Thursday,2022-07-28,TraditionalStrengthTraining,58.20976306796074,min,580.213,121.628,124.78516666666665,135.659
557,Saturday,2022-07-30,TraditionalStrengthTraining,51.19614980022113,min,560.851,107.459,130.0782,136.416
558,Sunday,2022-07-31,TraditionalStrengthTraining,50.97755570014318,min,729.857,106.293,152.1274,169.066
559,Monday,2022-08-01,TraditionalStrengthTraining,48.69347329934438,min,610.53,100.91,139.0156,171.14
560,Wednesday,2022-08-03,TraditionalStrengthTraining,52.83786783417066,min,681.977,110.509,145.9898,179.424
561,Saturday,2022-08-06,TraditionalStrengthTraining,66.45141494870185,min,713.746,138.33,130.62314285714288,159.489
562,Sunday,2022-08-07,TraditionalStrengthTraining,48.79534638325374,min,585.583,101.573,141.087,166.064
563,Wednesday,2022-08-10,TraditionalStrengthTraining,64.9399562994639,min,476.257,135.577,114.05899999999998,125.336
564,Thursday,2022-08-11,TraditionalStrengthTraining,61.72498553395271,min,640.357,129.132,131.11819999999997,153.079
565,Friday,2022-08-12,TraditionalStrengthTraining,45.60048756599426,min,579.585,95.0852,142.84300000000002,160.832
566,Saturday,2022-08-13,TraditionalStrengthTraining,22.73877355058988,min,174.39,47.382,117.80799999999999,123.459
567,Monday,2022-08-15,TraditionalStrengthTraining,69.42276329994202,min,710.857,145.008,129.07516666666666,143.386
568,Tuesday,2022-08-16,TraditionalStrengthTraining,18.7723991672198,min,138.301,38.718,113.41866666666665,120.286
569,Friday,2022-08-19,Walking,24.07519396344821,min,128.926,49.5434,113.5301,130.0
570,Sunday,2022-08-21,Walking,12.30637156764666,min,97.4403,25.6697,128.254,129.326
571,Monday,2022-08-22,TraditionalStrengthTraining,55.67156265179316,min,666.642,115.539,140.7326,144.772
572,Monday,2022-08-22,Walking,46.84903073310852,min,190.674,97.992,91.53248,110.643
573,Tuesday,2022-08-23,TraditionalStrengthTraining,56.07869900067647,min,585.344,116.071,122.47757142857142,144.776
574,Tuesday,2022-08-23,Walking,10.48809003035228,min,85.3761,21.798,134.97253658536584,152.0
575,Tuesday,2022-08-23,Walking,28.60650043288867,min,86.5918,59.6867,108.25333333333333,116.155
576,Wednesday,2022-08-24,Walking,12.31674503485362,min,67.5695,25.4618,91.40506666666666,112.814
577,Wednesday,2022-08-24,Walking,10.15211941202482,min,61.5002,20.7987,110.76315789473684,120.0
578,Wednesday,2022-08-24,TraditionalStrengthTraining,72.38510378400484,min,556.604,147.656,107.170225,129.259
579,Wednesday,2022-08-24,Walking,21.73974109689395,min,143.759,44.8744,133.71226829268295,165.0
580,Thursday,2022-08-25,Walking,20.10284786224365,min,101.84,40.4919,100.11071176470588,107.0
581,Thursday,2022-08-25,Walking,14.81032810012499,min,80.076,30.617,102.7575,112.373
582,Thursday,2022-08-25,TraditionalStrengthTraining,69.5698100845019,min,792.501,145.658,132.0652857142857,154.303
583,Friday,2022-08-26,TraditionalStrengthTraining,68.81152418255806,min,932.409,144.08,147.275,172.048
584,Friday,2022-08-26,Walking,11.78317613800367,min,90.358,24.2889,134.1231388888889,153.0
585,Saturday,2022-08-27,TraditionalStrengthTraining,53.92919623454411,min,419.41,111.54,111.86767142857143,131.279
586,Tuesday,2022-08-30,TraditionalStrengthTraining,22.81942239999771,min,240.501,47.5042,129.844,132.461
587,Tuesday,2022-08-30,Walking,34.30567375818888,min,125.749,70.7199,103.51777115384616,112.0
588,Wednesday,2022-08-31,TraditionalStrengthTraining,63.75131158431371,min,732.816,132.309,134.02133333333333,145.47
589,Wednesday,2022-08-31,Walking,13.79689302245776,min,86.683,28.3808,140.44471428571427,164.0
590,Thursday,2022-09-01,Walking,10.8888848443826,min,56.9846,22.2273,100.825,128.0
591,Thursday,2022-09-01,Walking,17.15181469718615,min,84.9712,34.7296,99.23977058823529,123.0
592,Thursday,2022-09-01,Walking,16.86096807718277,min,94.1168,34.2146,94.52873333333334,125.0
593,Thursday,2022-09-01,Walking,10.19832680622737,min,58.2771,19.744,97.81818181818181,108.0
594,Friday,2022-09-02,Walking,23.0302015721798,min,112.864,47.3933,86.38092857142857,108.0
595,Friday,2022-09-02,TraditionalStrengthTraining,43.94466638366382,min,430.554,90.6161,127.6558,140.986
596,Friday,2022-09-02,Walking,16.7162104109923,min,99.1269,34.8203,121.89634146341463,140.0
597,Wednesday,2022-09-07,TraditionalStrengthTraining,47.83339740037918,min,409.833,95.8943,120.1209,132.007
598,Wednesday,2022-09-07,Walking,11.22660119533539,min,71.5124,22.8324,121.27906976744185,130.0
599,Thursday,2022-09-08,Walking,15.70129575133324,min,99.4086,31.8219,109.15789473684211,117.0
600,Friday,2022-09-09,TraditionalStrengthTraining,73.96882691582044,min,754.436,154.613,126.64856250000001,138.681
601,Thursday,2022-09-15,Walking,10.18810249964396,min,81.5822,21.0932,110.713,110.713
602,Friday,2022-09-16,Walking,13.56090983351072,min,114.734,28.1185,124.835,124.835
603,Friday,2022-09-16,Walking,23.12636975646019,min,139.952,48.195,116.68956,121.0
604,Saturday,2022-09-17,Walking,10.50385604898135,min,90.7539,21.826,104.004,104.004
605,Tuesday,2022-09-20,TraditionalStrengthTraining,43.35900346636772,min,604.415,90.6689,146.5665,150.395
606,Wednesday,2022-09-21,TraditionalStrengthTraining,92.33658261696498,min,615.033,192.491,108.18425555555555,122.728
607,Friday,2022-09-23,Walking,2.37175866762797,min,34.9358,4.74154,148.96153846153845,177.0
608,Friday,2022-09-23,TraditionalStrengthTraining,27.02186029950778,min,276.158,56.3254,126.214,132.55
609,Friday,2022-09-23,Walking,19.19589528441429,min,232.671,39.9916,155.3845,159.744
610,Tuesday,2022-09-27,TraditionalStrengthTraining,93.62591456770897,min,797.063,192.468,117.22428888888888,141.452
611,Tuesday,2022-09-27,Walking,10.12958732446035,min,54.4335,20.9047,114.93939393939394,121.0
612,Friday,2022-09-30,Walking,15.42392866810163,min,237.74,32.2522,174.71533333333335,182.0
613,Friday,2022-09-30,TraditionalStrengthTraining,57.6834014693896,min,738.707,119.896,138.48866666666666,144.074
614,Monday,2022-10-03,TraditionalStrengthTraining,65.69500915010771,min,784.234,137.505,134.314,142.498
615,Tuesday,2022-10-04,TraditionalStrengthTraining,66.02636461655298,min,421.151,137.582,107.68412857142857,129.23
616,Wednesday,2022-10-05,Walking,16.0325387775898,min,103.049,32.6313,113.9,129.0
617,Wednesday,2022-10-05,TraditionalStrengthTraining,17.30042943358421,min,91.8019,32.9735,68.06915000000001,70.1519
618,Wednesday,2022-10-05,Walking,10.17844626108805,min,55.7405,20.9913,104.11428571428571,120.0
619,Thursday,2022-10-06,TraditionalStrengthTraining,55.80267353256544,min,462.552,116.338,120.6162,129.72
620,Friday,2022-10-07,TraditionalStrengthTraining,49.78692858417829,min,369.374,102.022,113.30942,124.342
621,Saturday,2022-10-08,Walking,10.1400905529658,min,87.2842,21.0234,107.72340425531915,131.0
622,Sunday,2022-10-09,Walking,39.26370373169581,min,170.717,81.0776,105.59810327868851,118.0
623,Tuesday,2022-10-11,Walking,23.56826420029005,min,398.089,49.307,177.18966666666665,184.731
624,Tuesday,2022-10-11,StairClimbing,2.102188650767009,min,36.8565,4.22759,181.6153846153846,189.0
625,Tuesday,2022-10-11,TraditionalStrengthTraining,103.0263946672281,min,1312.82,213.766,138.78630000000004,145.258
626,Tuesday,2022-10-11,Walking,17.1124471505483,min,115.457,35.6407,121.83933333333334,131.704
627,Wednesday,2022-10-12,TraditionalStrengthTraining,67.95079410076141,min,393.533,140.773,98.11055714285715,106.268
628,Wednesday,2022-10-12,Walking,15.22137158314387,min,222.749,31.7122,162.0135,169.719
629,Wednesday,2022-10-12,Walking,13.64907602469126,min,95.4854,27.2161,134.92350000000002,148.0
630,Friday,2022-10-14,TraditionalStrengthTraining,48.52775410016378,min,360.877,101.644,112.18348333333334,121.781
631,Monday,2022-10-17,TraditionalStrengthTraining,40.21896448334058,min,413.363,82.8916,128.50175000000002,130.57
632,Friday,2022-10-21,TraditionalStrengthTraining,48.79138390024503,min,358.801,101.744,114.34880000000001,126.824
633,Friday,2022-10-21,Walking,13.2687195956707,min,99.3225,27.67,118.6,140.0
634,Wednesday,2022-10-26,TraditionalStrengthTraining,62.47828518152237,min,728.417,130.505,139.19483333333335,146.807
635,Thursday,2022-10-27,TraditionalStrengthTraining,25.37563043236732,min,276.184,52.0895,128.53799999999998,140.761
636,Monday,2022-10-31,TraditionalStrengthTraining,33.59166730046272,min,250.09,69.8901,117.09333333333332,121.575
637,Wednesday,2022-11-02,TraditionalStrengthTraining,21.63785918354988,min,269.986,44.8019,144.8415,147.902
638,Wednesday,2022-11-02,Walking,15.16855869889259,min,183.412,31.6784,130.39866666666668,146.706
639,Friday,2022-11-04,TraditionalStrengthTraining,79.06559248367945,min,777.495,164.137,130.6785,139.945
640,Sunday,2022-11-06,TraditionalStrengthTraining,38.80049663384755,min,243.817,80.1992,104.33871428571429,117.011
641,Wednesday,2022-11-09,TraditionalStrengthTraining,43.81161663333575,min,483.709,91.5411,132.1358,150.416
642,Thursday,2022-11-10,TraditionalStrengthTraining,34.72024594942729,min,193.905,71.7462,94.35435000000001,99.3252
643,Tuesday,2022-11-15,TraditionalStrengthTraining,57.66661566694577,min,365.875,118.422,103.93940000000002,117.276
644,Monday,2022-11-21,TraditionalStrengthTraining,35.66219734946887,min,409.164,74.2262,139.59825,145.011
645,Monday,2022-11-21,Walking,13.98228550553322,min,105.745,29.0919,147.50376470588233,179.0
646,Wednesday,2022-11-23,TraditionalStrengthTraining,54.37935555179914,min,391.062,112.714,115.00459999999998,125.363
647,Monday,2022-11-28,Walking,16.79986760218938,min,118.972,34.7629,133.19659938271604,159.0
648,Wednesday,2022-11-30,TraditionalStrengthTraining,76.9482240319252,min,772.55,159.569,96.5694388888889,146.904
649,Thursday,2022-12-01,TraditionalStrengthTraining,71.54054868221283,min,478.101,148.879,112.11357142857143,124.01
650,Thursday,2022-12-01,Walking,16.09145293235779,min,80.341,33.0073,115.78787878787878,127.0
651,Friday,2022-12-02,Walking,22.86822266578674,min,80.812,47.6564,72.5668,74.6533
652,Tuesday,2022-12-06,TraditionalStrengthTraining,54.65665238300959,min,744.806,114.158,150.21133333333333,165.463
653,Tuesday,2022-12-06,Walking,16.95990796883901,min,268.705,35.4886,170.4555,173.049
654,Thursday,2022-12-08,TraditionalStrengthTraining,39.96709728240967,min,261.849,79.7421,99.38485,118.743
655,Friday,2023-01-06,Walking,64.21591853698095,min,158.863,127.704,136.58026,161.0
656,Saturday,2023-01-07,Walking,51.82370268901189,min,234.856,102.847,125.673320754717,151.0
657,Monday,2023-01-09,Walking,36.02943755785624,min,144.282,71.8051,126.51885652173914,138.0
658,Sunday,2023-01-15,TraditionalStrengthTraining,72.39481698473294,min,830.207,142.88,143.91671428571428,154.36
659,Friday,2023-01-20,Walking,31.95734243194262,min,166.021,62.7411,119.83859375,141.443
660,Sunday,2023-01-29,Walking,13.13735640048981,min,97.7751,25.9813,141.635,146.25
661,Tuesday,2023-02-07,Walking,25.04548854033152,min,90.7832,49.7716,131.09209375,158.0
662,Wednesday,2023-02-08,Walking,13.2238926033179,min,58.4456,26.4438,132.83333333333334,164.0
663,Saturday,2023-02-11,TraditionalStrengthTraining,55.90262601772944,min,702.781,110.686,160.27635782747603,194.0
664,Thursday,2023-02-16,Walking,48.46510611176491,min,267.732,96.3538,137.42669584245075,164.0
665,Wednesday,2023-03-01,TraditionalStrengthTraining,50.47430648406347,min,544.193,100.756,143.43782837127847,182.0
666,Wednesday,2023-03-01,Walking,14.96201880176862,min,195.192,29.835,166.18994413407822,187.0
667,Wednesday,2023-03-01,Walking,6.583237415552139,min,47.1347,13.0842,144.06542056074767,171.0
668,Thursday,2023-03-02,TraditionalStrengthTraining,45.414772717158,min,427.145,90.5443,137.11789473684212,169.0
669,Thursday,2023-03-02,Walking,19.74452689886093,min,266.314,39.5963,171.12340425531914,191.0
670,Thursday,2023-03-02,Walking,14.90653678178787,min,83.3394,29.5951,131.3687150837989,157.0
671,Monday,2023-03-06,TraditionalStrengthTraining,85.05326296687126,min,949.177,166.97,144.0824230387289,200.0
672,Friday,2023-03-10,Walking,66.07977734406789,min,406.133,131.346,119.82579787234043,154.0
673,Saturday,2023-03-11,Walking,41.23259169260661,min,221.166,81.4656,120.37595907928389,130.0
674,Wednesday,2023-03-15,Walking,50.90663648446401,min,240.159,101.519,91.13102119460501,114.0
675,Thursday,2023-03-16,Walking,41.62603983481725,min,213.64,82.2403,101.66304347826087,125.0
676,Friday,2023-03-17,Walking,27.3586456934611,min,140.783,53.9266,116.71551724137932,169.0
677,Thursday,2023-03-23,TraditionalStrengthTraining,45.6173083504041,min,513.645,90.5067,132.37067209775967,163.0
678,Thursday,2023-03-23,Walking,18.28819658358892,min,280.369,36.635,173.80861244019138,194.0
679,Saturday,2023-03-25,TraditionalStrengthTraining,44.5158497651418,min,436.745,87.7515,127.42345924453281,180.0
680,Saturday,2023-03-25,Walking,18.80086253285408,min,323.167,37.7061,174.87610619469027,188.0
681,Saturday,2023-03-25,Walking,10.95061813791593,min,66.6081,21.5977,128.52380952380952,145.0
682,Saturday,2023-03-25,Walking,37.69507708549499,min,164.295,73.7385,106.99270072992701,144.0
683,Monday,2023-03-27,TraditionalStrengthTraining,50.02940253416697,min,575.854,98.225,135.9625212947189,176.0
684,Monday,2023-03-27,Walking,15.18216784993808,min,176.028,30.3823,139.18994413407822,167.0
685,Thursday,2023-03-30,TraditionalStrengthTraining,56.8131159166495,min,673.122,113.293,139.39150943396226,180.0
686,Thursday,2023-03-30,Walking,24.15283689896266,min,377.105,48.28,174.2,192.0
687,Friday,2023-03-31,TraditionalStrengthTraining,83.99922913312912,min,826.746,166.243,130.03648068669528,183.0
688,Monday,2023-04-03,TraditionalStrengthTraining,44.39954424897829,min,426.814,87.9348,128.0060606060606,171.0
689,Monday,2023-04-03,Walking,23.19984471599261,min,364.806,46.41,177.3884892086331,196.0
690,Tuesday,2023-04-04,TraditionalStrengthTraining,62.5673058172067,min,405.764,122.818,108.42410714285714,142.0
691,Saturday,2023-04-08,TraditionalStrengthTraining,83.0166710337003,min,591.954,165.15,113.02043010752688,168.0
692,Saturday,2023-04-08,Walking,12.44662405649821,min,74.5934,24.5078,119.34848484848484,133.0
693,Monday,2023-04-10,TraditionalStrengthTraining,52.45307855010033,min,528.973,103.642,130.10443037974684,180.0
694,Monday,2023-04-10,Walking,12.11994515061378,min,172.422,24.2621,167.02739726027397,191.0
695,Wednesday,2023-04-12,TraditionalStrengthTraining,72.61150190035502,min,757.768,144.655,132.50629722921914,179.0
696,Monday,2023-04-17,TraditionalStrengthTraining,78.6501247326533,min,971.297,154.841,145.96224379719524,190.0
697,Sunday,2023-04-23,Walking,23.9725782652696,min,88.3966,47.6821,91.62068965517241,103.0
698,Monday,2023-04-24,Walking,45.56630918184916,min,210.684,91.0072,96.01094890510949,115.0
699,Thursday,2023-04-27,Walking,67.7259164830049,min,252.253,135.254,109.22142857142858,123.0
700,Sunday,2023-04-30,Walking,28.69510813355446,min,67.361,56.1633,77.00617283950618,114.0
701,Saturday,2023-05-06,Walking,18.52534718116124,min,80.6139,36.1361,111.10752688172043,128.0
702,Saturday,2023-05-06,Walking,15.14169357617696,min,70.107,29.6128,99.58181818181818,112.0
703,Monday,2023-05-08,Walking,18.81593595941861,min,102.281,37.1664,130.58955223880596,179.0
704,Monday,2023-05-08,TraditionalStrengthTraining,84.12879421710969,min,885.625,167.189,133.5067920585162,180.0
705,Monday,2023-05-08,Walking,22.11129960020383,min,320.355,44.2676,164.21804511278197,190.0
706,Monday,2023-05-08,Walking,19.05702903270721,min,113.568,38.0536,125.83259911894272,149.0
707,Tuesday,2023-05-09,Walking,18.54627571900686,min,92.7574,36.2035,112.77272727272727,148.0
708,Tuesday,2023-05-09,TraditionalStrengthTraining,63.8123974998792,min,584.486,126.524,124.04491017964072,169.0
709,Tuesday,2023-05-09,StairClimbing,6.496830483277638,min,102.442,12.7837,170.7051282051282,189.0
710,Tuesday,2023-05-09,Walking,15.96448428233465,min,114.361,31.8783,128.8238341968912,150.0
711,Wednesday,2023-05-10,TraditionalStrengthTraining,59.50969593524933,min,437.243,114.74,112.03857142857143,163.0
712,Thursday,2023-05-11,Walking,16.88501063386599,min,96.6064,33.4146,133.53097345132744,174.0
713,Friday,2023-05-12,Walking,14.93740974664688,min,81.2297,29.733,114.0,127.0
714,Monday,2023-05-15,Walking,11.93052289883296,min,68.6515,23.7545,112.38983050847457,127.0
715,Monday,2023-05-15,TraditionalStrengthTraining,71.89775638182958,min,629.592,143.824,119.82661782661782,165.0
716,Monday,2023-05-15,StairClimbing,14.06304505070051,min,246.38,28.0628,178.1656804733728,188.0
717,Monday,2023-05-15,Rowing,5.08036425113678,min,46.3147,10.0475,172.83870967741936,188.0
718,Tuesday,2023-05-16,TraditionalStrengthTraining,56.70295423269272,min,551.355,113.126,127.69983416252073,179.0
719,Wednesday,2023-05-17,TraditionalStrengthTraining,46.3666469335556,min,411.932,92.3404,117.29087452471482,184.0
720,Wednesday,2023-05-17,StairClimbing,8.554349617163341,min,145.786,16.9874,174.96116504854368,192.0
721,Wednesday,2023-05-17,Walking,8.302553999423981,min,118.168,16.4955,156.93,172.0
722,Friday,2023-05-19,Walking,13.59169450799624,min,75.8857,26.9843,129.1315789473684,162.0
723,Monday,2023-05-22,Walking,6.545621015628179,min,80.4432,13.5833,161.57971014492753,185.0
724,Monday,2023-05-22,TraditionalStrengthTraining,122.0098109165827,min,1478.82,243.832,138.00397088021177,185.0
725,Tuesday,2023-05-23,TraditionalStrengthTraining,111.3205211321513,min,1135.89,220.224,129.98294573643412,169.0
726,Wednesday,2023-05-24,Walking,5.007556001345317,min,56.154,9.945,140.85454545454544,178.0
727,Wednesday,2023-05-24,TraditionalStrengthTraining,53.04919706781705,min,586.413,104.758,134.75042444821733,185.0
728,Wednesday,2023-05-24,Walking,12.54648610154788,min,202.011,25.5151,172.03424657534248,193.0
729,Wednesday,2023-05-24,Walking,22.32943346699079,min,104.782,44.578,126.89513108614233,172.0
730,Wednesday,2023-05-24,Walking,8.262064816554387,min,67.948,16.4223,145.65,178.0
731,Friday,2023-05-26,Walking,10.7286176721255,min,75.6694,21.0886,121.67441860465117,161.0
732,Friday,2023-05-26,Walking,13.43952193458875,min,82.2937,26.3406,117.7605633802817,150.0
733,Friday,2023-05-26,Walking,14.56487386226654,min,68.358,29.0236,102.20224719101124,127.0
734,Friday,2023-05-26,TraditionalStrengthTraining,57.86035774946212,min,465.446,115.141,117.24537037037037,154.0
735,Friday,2023-05-26,StairClimbing,16.16650003393491,min,247.908,32.2,160.3556701030928,177.0
736,Friday,2023-05-26,Walking,16.64205803871155,min,91.2418,32.623,141.1346153846154,169.0
737,Sunday,2023-05-28,Walking,16.80402057965597,min,74.4893,33.253,92.99152542372882,118.0
738,Tuesday,2023-05-30,Walking,10.43062393267949,min,75.2008,20.8502,115.016,129.0
739,Tuesday,2023-05-30,Walking,3.368223383029302,min,37.556,6.463,134.8780487804878,180.0
740,Tuesday,2023-05-30,TraditionalStrengthTraining,56.5689366499583,min,605.856,113.199,130.5474006116208,177.0
741,Tuesday,2023-05-30,Walking,3.209579433997472,min,41.45,6.28816,135.625,167.0
742,Tuesday,2023-05-30,StairClimbing,10.91336609919866,min,182.341,21.687,171.51908396946564,191.0
743,Tuesday,2023-05-30,Walking,10.00411333243052,min,68.2115,20.0688,132.02479338842974,166.0
744,Wednesday,2023-05-31,Walking,9.936201349894207,min,81.4872,19.7393,128.33898305084745,159.0
745,Wednesday,2023-05-31,TraditionalStrengthTraining,60.61291799942652,min,601.783,121.305,127.77313432835821,181.0
746,Wednesday,2023-05-31,Walking,3.760878700017929,min,58.265,7.48,169.91489361702128,189.0
747,Wednesday,2023-05-31,StairClimbing,7.484580200910568,min,130.99,14.8158,179.22471910112358,191.0
748,Wednesday,2023-05-31,Walking,17.31576870083809,min,115.416,34.3728,130.2216748768473,167.0
749,Wednesday,2023-05-31,Walking,11.00102269848188,min,71.6059,21.8247,118.13533834586467,150.0
750,Wednesday,2023-05-31,TraditionalStrengthTraining,56.11407905022303,min,424.11,111.98,117.83925811437403,167.0
751,Wednesday,2023-05-31,Walking,5.422618500391642,min,89.1127,10.8795,173.42424242424244,189.0
752,Wednesday,2023-05-31,StairClimbing,7.293793900807699,min,132.936,14.5229,184.1931818181818,193.0
753,Wednesday,2023-05-31,Walking,14.82468913793564,min,82.4518,28.6888,134.48936170212767,160.0
754,Thursday,2023-06-01,Walking,11.37105156580607,min,73.8031,22.476,102.97826086956522,122.0
755,Thursday,2023-06-01,Walking,8.221927450100582,min,50.4217,16.0735,114.51020408163265,139.0
756,Friday,2023-06-02,Walking,12.59807851513227,min,81.8312,24.8984,116.40789473684211,148.0
757,Friday,2023-06-02,Walking,3.04206713438034,min,30.622,5.78,139.8235294117647,173.0
758,Friday,2023-06-02,TraditionalStrengthTraining,47.14873981674512,min,389.005,94.1513,118.81331168831169,165.0
759,Friday,2023-06-02,Walking,17.20719906687737,min,115.874,34.4224,118.74271844660194,167.0
760,Friday,2023-06-02,Walking,17.13332795898119,min,84.3758,33.5429,107.23404255319149,125.0
761,Saturday,2023-06-03,Walking,45.28516153295835,min,230.721,90.4391,98.18566176470588,146.0
762,Sunday,2023-06-04,Walking,73.49667393366495,min,236.334,146.965,97.58997722095673,125.0
763,Monday,2023-06-05,Walking,15.39940145015717,min,99.2295,30.551,102.21505376344086,149.0
764,Monday,2023-06-05,Running,3.504660316308339,min,35.444,6.81918,130.89473684210526,172.0
765,Monday,2023-06-05,TraditionalStrengthTraining,60.90061476826668,min,480.386,121.295,118.6268656716418,170.0
766,Monday,2023-06-05,StairClimbing,3.675260682900747,min,52.833,7.21218,153.5581395348837,172.0
767,Monday,2023-06-05,Walking,9.94136861761411,min,64.024,19.8158,111.1,148.0
768,Tuesday,2023-06-06,Walking,12.43873950044314,min,78.2969,24.7393,99.78666666666666,121.0
769,Tuesday,2023-06-06,TraditionalStrengthTraining,65.72575311660766,min,541.457,131.141,115.82352941176471,165.0
770,Tuesday,2023-06-06,Running,3.18073401649793,min,36.9714,6.46742,141.69230769230768,175.0
771,Tuesday,2023-06-06,Running,3.964772550264994,min,57.805,7.95664,159.27083333333334,180.0
772,Tuesday,2023-06-06,StairClimbing,6.794153898954391,min,113.013,13.5254,168.62025316455697,187.0
773,Tuesday,2023-06-06,Walking,13.67621843218803,min,93.7864,27.336,124.0909090909091,159.0
774,Wednesday,2023-06-07,Walking,20.41362070043882,min,97.941,40.5753,109.85306122448979,154.0
775,Wednesday,2023-06-07,TraditionalStrengthTraining,85.26941933433214,min,711.305,168.559,118.66766169154229,185.0
776,Wednesday,2023-06-07,Walking,7.594902749856313,min,113.232,15.1677,157.87912087912088,184.0
777,Wednesday,2023-06-07,StairClimbing,6.581436848640442,min,109.594,13.0203,168.56962025316454,187.0
778,Wednesday,2023-06-07,Walking,21.42486423254013,min,117.06,42.7583,115.744,158.0
779,Wednesday,2023-06-07,Walking,12.3895909011364,min,73.9864,24.6546,117.6917808219178,147.0
780,Thursday,2023-06-08,Walking,15.35300274888674,min,76.5104,30.6199,109.2896174863388,131.0
781,Thursday,2023-06-08,TraditionalStrengthTraining,83.04399486780167,min,715.385,166.047,121.72228088701162,168.0
782,Thursday,2023-06-08,Walking,3.639871150255203,min,51.2687,7.38835,156.97727272727272,180.0
783,Thursday,2023-06-08,StairClimbing,6.755822432041168,min,120.97,13.414,179.23456790123456,188.0
784,Thursday,2023-06-08,Walking,6.101824017365773,min,83.563,12.1001,150.93150684931507,164.0
785,Thursday,2023-06-08,Walking,19.60988710125287,min,116.041,39.2326,122.85106382978724,165.0
786,Thursday,2023-06-08,Walking,11.70549549857775,min,56.0062,23.1243,133.34751773049646,169.0
787,Friday,2023-06-09,Walking,11.01142846743266,min,76.182,21.9117,120.73684210526316,157.0
788,Friday,2023-06-09,Walking,12.43285968502363,min,81.5481,24.7735,118.3076923076923,153.0
789,Sunday,2023-06-11,TraditionalStrengthTraining,73.508016816775,min,436.317,146.729,102.59176470588235,153.0
790,Sunday,2023-06-11,Walking,5.156078551212946,min,84.6607,10.2601,166.9016393442623,186.0
791,Sunday,2023-06-11,FunctionalStrengthTraining,11.32160690029462,min,81.5845,22.5823,112.37795275590551,145.0
